prize,category,year,status,title,author
Locus,Science Fiction Novel,2016,Nominee,Golden Son,Pierce Brown
Locus,Science Fiction Novel,2016,Nominee,Poseidon's Wake,Alastair Reynolds
Locus,Science Fiction Novel,2016,Nominee,Seveneves,Neal Stephenson
Locus,Science Fiction Novel,2016,Nominee,Nemesis Games,Daniel Abraham
Locus,Science Fiction Novel,2016,Nominee,Nemesis Games,James S. A. Corey
Locus,Science Fiction Novel,2016,Nominee,Nemesis Games,Ty Franck
Locus,Science Fiction Novel,2016,Nominee,The End of All Things,John Scalzi
Locus,Science Fiction Novel,2016,Nominee,The Water Knife,Paolo Bacigalupi
Locus,Science Fiction Novel,2016,Nominee,Aurora,Kim Stanley Robinson
Locus,Science Fiction Novel,2016,Nominee,Luna: New Moon,Ian McDonald
Locus,Science Fiction Novel,2016,Nominee,Tracker,C. J. Cherryh
Locus,Science Fiction Novel,2016,Nominee,A Borrowed Man,Gene Wolfe
Locus,Science Fiction Novel,2016,Nominee,Radiance,Catherynne M. Valente
Locus,Science Fiction Novel,2016,Nominee,The Thing Itself,Adam Roberts
Locus,Science Fiction Novel,2016,Nominee,Persona,Genevieve Valentine
Locus,Science Fiction Novel,2016,Nominee,Glorious Angels,Justina Robson
Locus,Science Fiction Novel,2016,Nominee,Q131382317,James Morrow
Locus,Science Fiction Novel,2016,Nominee,Dark Orbit,Carolyn Ives Gilman
Locus,Science Fiction Novel,2016,Nominee,Chasing the Phoenix,Michael Swanwick
Locus,Science Fiction Novel,2016,Nominee,Going Dark,Linda Nagata
Locus,Science Fiction Novel,2016,Nominee,Weighing Shadows,Lisa Goldstein
Locus,Science Fiction Novel,2016,Nominee,Europe at Midnight,Dave Hutchinson
Locus,Science Fiction Novel,2016,Nominee,Somewhither,John C. Wright
Locus,Science Fiction Novel,2016,Nominee,Agent of the Imperium,Marc W. Miller
Locus,Science Fiction Novel,2016,Nominee,Planetfall,Emma Newman
Locus,Science Fiction Novel,2016,Nominee,The Book of Phoenix,Nnedi Okorafor
Locus,Science Fiction Novel,2015,Nominee,The Three-Body Problem,Liu Cixin
Locus,Science Fiction Novel,2015,Nominee,The Peripheral,William Gibson
Locus,Science Fiction Novel,2015,Nominee,The Blood of Angels,Johanna Sinisalo
Locus,Science Fiction Novel,2015,Nominee,Acceptance,Jeff VanderMeer
Locus,Science Fiction Novel,2015,Nominee,Authority,Jeff VanderMeer
Locus,Science Fiction Novel,2015,Nominee,Annihilation,Jeff VanderMeer
Locus,Science Fiction Novel,2015,Nominee,My Real Children,Jo Walton
Locus,Science Fiction Novel,2015,Nominee,The Bone Clocks,Q40479
Locus,Science Fiction Novel,2015,Nominee,Lock In,John Scalzi
Locus,Science Fiction Novel,2015,Nominee,The Causal Angel,Hannu Rajaniemi
Locus,Science Fiction Novel,2015,Nominee,World of Trouble,Ben H. Winters
Locus,Science Fiction Novel,2015,Nominee,Cibola Burn,Daniel Abraham
Locus,Science Fiction Novel,2015,Nominee,Cibola Burn,James S. A. Corey
Locus,Science Fiction Novel,2015,Nominee,Cibola Burn,Ty Franck
Locus,Science Fiction Novel,2015,Nominee,The Book of Strange New Things,Michel Faber
Locus,Science Fiction Novel,2015,Nominee,Station Eleven,Emily St. John Mandel
Locus,Science Fiction Novel,2015,Nominee,Echopraxia,Peter Watts
Locus,Science Fiction Novel,2015,Nominee,War Dogs,Greg Bear
Locus,Science Fiction Novel,2015,Nominee,Lagoon,Nnedi Okorafor
Locus,Science Fiction Novel,2015,Nominee,Afterparty,Daryl Gregory
Locus,Science Fiction Novel,2015,Nominee,Europe in Autumn,Dave Hutchinson
Locus,Science Fiction Novel,2015,Nominee,Work Done for Hire,Joe Haldeman
Locus,Science Fiction Novel,2015,Nominee,Wolves,Simon Ings
Locus,Science Fiction Novel,2015,Nominee,The Memory of Sky,Robert Reed
Locus,Science Fiction Novel,2015,Nominee,Shipstar,Larry Niven
Locus,Science Fiction Novel,2015,Nominee,Shipstar,Gregory Benford
Locus,Science Fiction Novel,2015,Nominee,Artemis Awakening,Jane Lindskold
Locus,Science Fiction Novel,2015,Nominee,Tigerman,Nick Harkaway
Locus,Science Fiction Novel,2015,Nominee,All Those Vanished Engines,Paul Park
Locus,Science Fiction Novel,2015,Nominee,Dark Lightning,John Varley
Locus,Science Fiction Novel,2015,Nominee,Ultima,Stephen Baxter
Locus,Science Fiction Novel,2015,Nominee,Bête,Adam Roberts
Locus,Science Fiction Novel,2014,Nominee,The Cusanus Game,Wolfgang Jeschke
Locus,Science Fiction Novel,2014,Nominee,MaddAddam,Margaret Atwood
Locus,Science Fiction Novel,2014,Nominee,On the Steel Breeze,Alastair Reynolds
Locus,Science Fiction Novel,2014,Nominee,Abaddon's Gate,Daniel Abraham
Locus,Science Fiction Novel,2014,Nominee,Abaddon's Gate,James S. A. Corey
Locus,Science Fiction Novel,2014,Nominee,Abaddon's Gate,Ty Franck
Locus,Science Fiction Novel,2014,Nominee,Ancillary Justice,Ann Leckie
